0,1,2,3,4
-0.9688444384121548,-0.3292397700326135,1.3623108231217853,0.4365339861840441,2.8817972449785354
-1.27897650896634,-0.631492238891632,0.84195367624674,0.05386957028275279,2.019031100949384
-0.6746465015767373,0.08881433470189057,0.8696268663080239,1.9112591065972837,3.280444354763735
-1.7839603924002896,-0.8633207192240818,-0.14400656371325524,0.5734681204981341,1.208755857482529
-0.520794336359149,0.012877575415205855,1.3948463899498023,3.1574799463244716,7.0087036481374785
-1.1431200656384732,-0.45751039020241524,0.19757206559646695,1.1474217277438536,2.4259952164904237
-0.9061558893153538,-0.2910390745078187,0.3581615858404538,1.273881108802279,2.2121676977958464
-1.8657522989658557,-0.9831125383122233,-0.35197664844657783,0.18344552866754651,1.1006045151141115
-3.724058038394744,-2.8409881058812845,-1.9042324019509604,-0.6648104733956327,0.31291673782702906
-0.32350188115629436,0.6566055689614283,1.6958672094300078,2.7464126116210483,3.7179134468503268
-1.2712015740413023,-0.7292746795711768,-0.2557463525649132,0.2588938317975054,0.7856930588135497
-0.9964453618691651,-0.5003326504611735,-0.009866689602531436,0.5162429103496151,1.0017967757418498
-0.43393701996059564,0.3414073503849708,0.9979742378873201,1.4707757702406234,2.303539170717275
-0.5021429354095327,0.16009006909797824,1.9870253688428514,1.379935355326356,0.7218414947859799
-0.2284633363944213,0.8764899168706745,2.2364293127585735,3.978347303098552,4.376771866720317
-0.6347298805708768,-0.05196218557784898,0.4809662289626288,0.9972593458761254,1.5737394234942474
2.4185560097827208e-63,1.0,,,
